ImgID,Data_Logger,Name_Title,Creator,Publication_place,Publisher,Date_of_Publication,Decade,Country,Description,ProvID,Form_of_copy,Research_Trip,Material,Copyright_Owner,Copyright_Status,File_name,Picture_Format,Compression_type,Scan_Resolution,Colour_Space,BIT_Depth,cnts_abundance,cnts_agriculture,cnts_army,cnts_artisan_crafts,cnts_barbarism,cnts_border,cnts_civilization,cnts_classical_themes,cnts_climate,cnts_colonial_era,cnts_conquest,cnts_desert,cnts_empire,cnts_exhibitions,cnts_expeditions,cnts_fauna_and_flora,cnts_festivals,cnts_fossils,cnts_frontier,cnts_gendered_allegories,cnts_heroes,cnts_immigration,cnts_independence_era,cnts_industry,cnts_infrastructure,cnts_material_culture,cnts_mestizaje,cnts_navy,cnts_parks,cnts_popular_culture,cnts_prehistory,cnts_race,cnts_religion,cnts_rural,cnts_science,cnts_slavery,cnts_tropics,cnts_urban,cnts_warfare,cnts_work,dsc_anthropology,dsc_economy,dsc_education,dsc_fine_arts,dsc_folklore,dsc_geography,dsc_history,dsc_landscape,dsc_literature,dsc_medicine,dsc_natural_history,dsc_orientalism_exoticism,dsc_philology,dsc_progress,dsc_social_question,kycpt_body,kycpt_heritage,kycpt_monument,kycpt_nature,kycpt_relic,kycpt_space,kycpt_the_other,mad_architecture,mad_cartography,mad_exhibitions,mad_museums,mad_painting,mad_photography,mad_sculpture,mad_writing,cnts_indians,institution,cnts_arts,cnts_republic,dsc_other,kycpt_origin,mad_collecting,cnts_commodity,cnts_health_disease,cnts_leisure
41,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: The Bridge of Triumph on the day of Dedication.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-27,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
42,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: The Opening Day.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-26,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
43,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Electricity Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
44,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Inside the Electricity Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-24,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
45,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Machinery Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-23,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
46,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: View of the 'Building of Products' and the Plaza of Fountains. ,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-22,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
47,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: The Pavilion of <<El bazar>>.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-21,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
48,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Agricultural Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-20,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
49,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Horticultural Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-19,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
50,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Inside the Horticultural Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-18,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
51,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Mining Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-17,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
52,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Ethnology Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-15,jpg,progressive,3.0,RGB,300.0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
53,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Temple of Music and the Fountain of Abundance.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-13,jpg,progressive,3.0,RGB,300.0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,-1
54,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: The Stadium.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-12,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,-1
55,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: The Fountain Plaza.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-11,jpg,progressive,3.0,RGB,300.0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
56,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Pavilion of Infant Incubators.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-10,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
57,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Interior of Pavilion of Infant Incubators.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-9,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
58,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Map of Ground Floor of the Chilean Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-8,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
59,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Map of Upper Floor of the Chilean Pavilion.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-7,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
60,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Chilean Pavilion, agricultural section.",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-6,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
61,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Chilean Pavilion, section of stuffed animals and fish.",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-3,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
62,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Chilean Pavilion, section of stuffed animals and fish (close up).",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-2,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
63,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Cover of the Fishing Album.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch2-1,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
64,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Membrillo Cove - Fishermen setting out.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-37,jpg,progressive,3.0,RGB,300.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
65,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Mining Section, minerals of copper and silver.",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-36,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
66,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Mining Section, Iron and Coal.",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-35,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
67,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Mining Section, Model of a nitrate processing and mining plant and nitrate samples.",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-34,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
68,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,"Pan-American Exhibition 1901: Industrial Section, Machinery for milling (not clear, but probably for grapes).",38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-33,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
69,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Locomotive  'Copiapó'.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-32,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
70,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Photograph of a locomotive built in Chile.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-31,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
71,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Section of Industry and Products.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-30,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
72,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Close-up of Section of Industry and Products.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-29,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
73,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Section of Industry and Products.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-28,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,-1,0,0
74,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Section of Fine Furniture.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-27,jpg,progressive,3.0,RGB,300.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
75,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Another view of the Section of Fine Furniture.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-26,jpg,progressive,3.0,RGB,300.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
76,PA Schell,"Exhibición Chilena en la Esposición Pan-Americana de Buffalo, E.U. 1901","Laso J., J. Tadeo",Santiago de Chile,Imprenta y Encuadernación Barcelona,1902,1900s,Chile,Pan-American Exhibition 1901: Section of the Library and Photography.,38.0,colour slide,PAS 11-99,book,"UK, Birkbeck","UK, Birkbeck",Ch3-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,academic,0,0,0,0,0,0,0,0
